Wavelength / nm	0°	30°	60°	90°	120°	150°	180°	210°	240°	270°	300°	330°
208.52	0.00027663016219576017	0.0003287866854489671	0.0002928450818540175	0.00017843587506885826	1.6214919658257423e-05	-0.00015035081038010828	-0.0002766301621957606	-0.00032878668544896714	-0.0002928450818540175	-0.00017843587506885815	-1.621491965825779e-05	0.00015035081038010904
209.12	-0.00015639394114307691	-2.2046935230118506e-05	0.00011820752917333055	0.0002267883815955075	0.00027460147031640667	0.00024883531682562567	0.00015639394114307705	2.2046935230118458e-05	-0.00011820752917333051	-0.00022678838159550716	-0.00027460147031640634	-0.00024883531682562686
209.72	-0.0011950418824361157	-0.0009237514112251468	-0.0004049424953692891	0.0002223704351018128	0.0007900993870668268	0.0011461218463269598	0.0011950418824361166	0.0009237514112251468	0.00040494249536928914	-0.00022237043510181287	-0.0007900993870668266	-0.001146121846326959
210.32	0.0003305764546939462	0.0007709884244939192	0.0010048146685770038	0.0009694016336719339	0.0006742382138830584	0.00019841320917801506	-0.0003305764546939462	-0.0007709884244939197	-0.001004814668577004	-0.0009694016336719352	-0.000674238213883058	-0.00019841320917801314
210.92	-0.00043170574510458036	-0.0006870727768728606	-0.0007583392129366482	-0.0006264092693052081	-0.0003266334678320676	6.066350756765222e-05	0.00043170574510458095	0.0006870727768728603	0.0007583392129366486	0.0006264092693052084	0.0003266334678320677	-6.066350756765247e-05
211.53	0.0012774395985065891	0.0007845231766004904	8.139440308079114e-05	-0.000643543935012819	-0.0011960451954257981	-0.0014280671116133098	-0.0012774395985065893	-0.0007845231766004909	-8.139440308079098e-05	0.000643543935012819	0.0011960451954257981	0.0014280671116133092
212.13	0.00018516065901269248	-0.00013958094600697698	-0.0004269219492653046	-0.0005998695609868729	-0.0006120826082779967	-0.00046028861497989567	-0.00018516065901269188	0.00013958094600697725	0.0004269219492653046	0.0005998695609868727	0.0006120826082779965	0.00046028861497989605
212.73	0.00047207307004342076	0.0008387224310370859	0.0009806367939604952	0.0008597903198739444	0.0005085637239170736	2.1067888836858488e-05	-0.0004720730700434216	-0.0008387224310370857	-0.000980636793960495	-0.0008597903198739441	-0.0005085637239170737	-2.106788883685846e-05
213.33	0.00041497539104713835	0.00021067142394278385	-5.00817810753543e-05	-0.0002974156132988387	-0.0004650571721224923	-0.0005080870372416227	-0.0004149753910471382	-0.0002106714239427837	5.008178107535405e-05	0.00029741561329883824	0.0004650571721224923	0.0005080870372416229
213.93	0.0005271894096430656	0.0007783594716804843	0.000820968741860002	0.0006436001006469374	0.00029377933221693656	-0.0001347593710335462	-0.0005271894096430656	-0.000778359471680484	-0.0008209687418600024	-0.0006436001006469381	-0.0002937793322169364	0.0001347593710335476
214.53	0.0003229256010933996	0.0007454068610141025	0.0009681569544934581	0.0009314901738697164	0.0006452313534000583	0.00018608331285561435	-0.0003229256010933999	-0.0007454068610141024	-0.0009681569544934581	-0.000931490173869717	-0.0006452313534000588	-0.00018608331285561327
215.13	0.0003844467580190335	0.00041173261301406344	0.000328695046854419	0.00015758390833402338	-5.575171116461444e-05	-0.0002541487046800398	-0.00038444675801903354	-0.0004117326130140635	-0.0003286950468544189	-0.0001575839083340232	5.575171116461435e-05	0.00025414870468004044
215.73	0.00016260698562281105	-7.394446968181367e-05	-0.00029068256405044834	-0.0004295325001279572	-0.0004532895496732591	-0.0003555880304461435	-0.00016260698562281064	7.394446968181348e-05	0.0002906825640504481	0.000429532500127957	0.00045328954967325895	0.000355588030446144
216.33	-0.00046457893327701513	-0.00013441078382512659	0.00023177262660673865	0.0005358527489116876	0.0006963515598837531	0.0006702635327368141	0.00046457893327701486	0.00013441078382512694	-0.00023177262660673822	-0.0005358527489116874	-0.0006963515598837534	-0.0006702635327368143
216.93	-0.0007613529834406126	-0.001103121277891342	-0.001149309116777498	-0.0008875405059693969	-0.0003879561333368856	0.0002155807719219447	0.0007613529834406133	0.0011031212778913424	0.0011493091167774979	0.0008875405059693968	0.0003879561333368855	-0.00021558077192194552
217.53	0.0015067287258400525	0.0012116645948814927	0.000591935914227054	-0.00018640151661550184	-0.000914792811612998	-0.0013980661114969951	-0.0015067287258400523	-0.0012116645948814933	-0.0005919359142270534	0.00018640151661550173	0.000914792811612998	0.0013980661114969951
218.13	-0.00040799173283911916	-9.538827517222899e-05	0.00024277439379445773	0.000515885860000964	0.0006507661266335769	0.0006112741351731933	0.000407991732839119	9.538827517222882e-05	-0.00024277439379445754	-0.0005158858600009639	-0.0006507661266335769	-0.0006112741351731927
218.73	4.579227111608296e-05	0.00014133079933604365	0.00019899985400826617	0.00020334705850506233	0.00015320758289218302	6.201625916901884e-05	-4.579227111608338e-05	-0.00014133079933604376	-0.00019899985400826617	-0.00020334705850506225	-0.00015320758289218302	-6.201625916901898e-05
219.33	0.00010083433504246417	-0.00028727565190452426	-0.0005984103599185705	-0.0007492014952500185	-0.0006992446949610346	-0.0004619258433454944	-0.00010083433504246384	0.0002872756519045239	0.0005984103599185708	0.0007492014952500185	0.0006992446949610342	0.00046192584334549437
219.93	-0.0006335596781000787	-0.0008187615717271759	-0.0007845769634163387	-0.0005401655913580318	-0.00015101728531625986	0.00027859598036914407	0.000633559678100079	0.0008187615717271756	0.0007845769634163389	0.0005401655913580319	0.00015101728531625994	-0.00027859598036914424
220.53	-0.00023701948085546668	-0.0001626967526901342	-4.477956103031396e-05	8.513627784499904e-05	0.0001922399198251528	0.00024783303053513327	0.0002370194808554667	0.00016269675269013422	4.477956103031398e-05	-8.51362778449989e-05	-0.000192239919825153	-0.00024783303053513295
221.14	-0.00021981094351874024	-0.00022858467899604775	-0.00017610933433423638	-7.64456357579839e-05	4.370160918450417e-05	0.00015213904323806393	0.0002198109435187407	0.00022858467899604764	0.00017610933433423643	7.644563575798383e-05	-4.370160918450397e-05	-0.00015213904323806358
221.74	0.00041668185247223643	0.0006582268334328875	0.0007234004659387008	0.0005947395277919415	0.0003067186134664641	-6.348730564094589e-05	-0.0004166818524722368	-0.0006582268334328875	-0.000723400465938701	-0.0005947395277919417	-0.00030671861346646414	6.348730564094614e-05
222.34	-0.0004941574365364266	-0.00026505568431172864	3.5067524473575546e-05	0.0003257944183956262	0.000529224961010002	0.0005908501027073551	0.0004941574365364264	0.0002650556843117287	-3.5067524473575445e-05	-0.0003257944183956261	-0.0005292249610100017	-0.0005908501027073551
222.94	-8.096594617656035e-05	-0.0002964887518260723	-0.00043256763585887626	-0.0004527403711914545	-0.0003516016896823157	-0.00015625161936538232	8.096594617656073e-05	0.0002964887518260719	0.0004325676358588763	0.0004527403711914545	0.00035160168968231576	0.00015625161936538232
